session_id,user_id,timestamp,action,alert_id,dwell_time_ms,tooltip_seen,help_clicked,error,view
089d560b-cc8f-4bae-b944-5acb160ecd82,analyst_sarah,2025-12-11T17:28:14,search,ATK-0016,0,False,False,False,
089d560b-cc8f-4bae-b944-5acb160ecd82,analyst_sarah,2025-12-11T17:28:15,filter_change,ATK-0016,0,False,False,False,
089d560b-cc8f-4bae-b944-5acb160ecd82,analyst_sarah,2025-12-11T17:28:20,click_respond,ATK-0016,0,False,False,False,
089d560b-cc8f-4bae-b944-5acb160ecd82,analyst_sarah,2025-12-11T17:28:26,confirm_action,ATK-0016,0,False,False,False,
089d560b-cc8f-4bae-b944-5acb160ecd82,analyst_sarah,2025-12-11T17:29:09,view_alert_list,,0,,,,alerts
089d560b-cc8f-4bae-b944-5acb160ecd82,analyst_sarah,2025-12-11T17:29:21,open_alert_details,ATK-0080,32004,False,False,,
089d560b-cc8f-4bae-b944-5acb160ecd82,analyst_sarah,2025-12-11T17:29:28,search,ATK-0080,0,False,False,False,
089d560b-cc8f-4bae-b944-5acb160ecd82,analyst_sarah,2025-12-11T17:29:31,search,ATK-0080,0,False,False,False,
089d560b-cc8f-4bae-b944-5acb160ecd82,analyst_sarah,2025-12-11T17:29:39,dismiss_alert,ATK-0080,0,False,False,False,
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:29:53,view_dashboard,,0,,,,overview
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:30:15,view_alert_list,,0,,,,alerts
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:30:31,open_alert_details,ATK-0036,8077,False,False,,
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:30:37,filter_change,ATK-0036,0,False,False,False,
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:30:40,click_respond,ATK-0036,0,False,False,False,
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:30:43,click_respond,ATK-0036,0,False,False,False,
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:30:45,click_respond,ATK-0036,0,False,False,False,
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:30:50,confirm_action,ATK-0036,0,False,False,False,
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:31:16,view_alert_list,,0,,,,alerts
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:31:35,open_alert_details,ATK-0059,33534,True,False,,
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:31:37,click_respond,ATK-0059,0,False,False,False,
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:31:43,click_respond,ATK-0059,0,False,False,False,
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:31:48,click_respond,ATK-0059,0,False,False,False,
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:31:53,confirm_action,ATK-0059,0,False,False,False,
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:32:20,view_alert_list,,0,,,,alerts
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:32:31,open_alert_details,ATK-0001,28558,False,False,,
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:32:40,filter_change,ATK-0001,0,False,False,False,
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:32:42,click_respond,ATK-0001,0,False,False,False,
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:32:47,click_respond,ATK-0001,0,False,False,False,
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:32:51,confirm_action,ATK-0001,0,False,False,False,
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:33:42,view_alert_list,,0,,,,alerts
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:33:49,open_alert_details,ATK-0057,33630,False,False,,
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:33:50,search,ATK-0057,0,False,False,False,
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:34:00,filter_change,ATK-0057,0,False,False,False,
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:34:02,error_modal,ATK-0057,0,,,True,
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:34:03,back,ATK-0057,0,False,False,False,
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:34:06,click_respond,ATK-0057,0,False,False,False,
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:34:08,click_respond,ATK-0057,0,False,False,False,
18a77ac7-deaa-4dbe-af5a-e0edbd99ff74,analyst_mike,2025-12-11T17:34:12,confirm_action,ATK-0057,0,False,False,False,
5eac7bb3-f56e-468a-84de-eb7fd52ba793,soc_lead,2025-12-11T15:50:53,view_dashboard,,0,,,,overview
5eac7bb3-f56e-468a-84de-eb7fd52ba793,soc_lead,2025-12-11T15:51:18,view_alert_list,,0,,,,alerts
5eac7bb3-f56e-468a-84de-eb7fd52ba793,soc_lead,2025-12-11T15:51:30,open_alert_details,ATK-0066,27846,True,False,,
5eac7bb3-f56e-468a-84de-eb7fd52ba793,soc_lead,2025-12-11T15:51:35,filter_change,ATK-0066,0,False,False,False,
5eac7bb3-f56e-468a-84de-eb7fd52ba793,soc_lead,2025-12-11T15:51:37,dismiss_alert,ATK-0066,0,False,False,False,
5eac7bb3-f56e-468a-84de-eb7fd52ba793,soc_lead,2025-12-11T15:51:56,view_alert_list,,0,,,,alerts
5eac7bb3-f56e-468a-84de-eb7fd52ba793,soc_lead,2025-12-11T15:52:00,open_alert_details,ATK-0050,5638,False,False,,
5eac7bb3-f56e-468a-84de-eb7fd52ba793,soc_lead,2025-12-11T15:52:03,click_respond,ATK-0050,0,False,False,False,
5eac7bb3-f56e-468a-84de-eb7fd52ba793,soc_lead,2025-12-11T15:52:08,confirm_action,ATK-0050,0,False,False,False,
412a4b6b-a485-4791-af90-87682f2f58c3,analyst_john,2025-12-11T17:51:53,view_dashboard,,0,,,,overview
412a4b6b-a485-4791-af90-87682f2f58c3,analyst_john,2025-12-11T17:52:42,view_alert_list,,0,,,,alerts
412a4b6b-a485-4791-af90-87682f2f58c3,analyst_john,2025-12-11T17:52:52,open_alert_details,ATK-0067,27175,True,False,,
412a4b6b-a485-4791-af90-87682f2f58c3,analyst_john,2025-12-11T17:52:54,filter_change,ATK-0067,0,False,False,False,
412a4b6b-a485-4791-af90-87682f2f58c3,analyst_john,2025-12-11T17:52:59,filter_change,ATK-0067,0,False,False,False,
412a4b6b-a485-4791-af90-87682f2f58c3,analyst_john,2025-12-11T17:53:05,dismiss_alert,ATK-0067,0,False,False,False,
412a4b6b-a485-4791-af90-87682f2f58c3,analyst_john,2025-12-11T17:53:35,view_alert_list,,0,,,,alerts
412a4b6b-a485-4791-af90-87682f2f58c3,analyst_john,2025-12-11T17:53:43,open_alert_details,ATK-0054,7980,True,False,,
412a4b6b-a485-4791-af90-87682f2f58c3,analyst_john,2025-12-11T17:53:47,filter_change,ATK-0054,0,False,False,False,
412a4b6b-a485-4791-af90-87682f2f58c3,analyst_john,2025-12-11T17:53:52,filter_change,ATK-0054,0,False,False,False,
412a4b6b-a485-4791-af90-87682f2f58c3,analyst_john,2025-12-11T17:53:56,click_respond,ATK-0054,0,False,False,False,
412a4b6b-a485-4791-af90-87682f2f58c3,analyst_john,2025-12-11T17:54:02,confirm_action,ATK-0054,0,False,False,False,
b7485550-621e-4e75-bb0f-a0a645238880,soc_lead,2025-12-11T16:12:53,view_dashboard,,0,,,,overview
b7485550-621e-4e75-bb0f-a0a645238880,soc_lead,2025-12-11T16:13:39,view_alert_list,,0,,,,alerts
b7485550-621e-4e75-bb0f-a0a645238880,soc_lead,2025-12-11T16:13:51,open_alert_details,ATK-0072,3829,False,False,,
b7485550-621e-4e75-bb0f-a0a645238880,soc_lead,2025-12-11T16:13:54,click_respond,ATK-0072,0,False,False,False,
b7485550-621e-4e75-bb0f-a0a645238880,soc_lead,2025-12-11T16:13:59,click_respond,ATK-0072,0,False,False,False,
b7485550-621e-4e75-bb0f-a0a645238880,soc_lead,2025-12-11T16:14:02,confirm_action,ATK-0072,0,False,False,False,
6bf4a1fb-d575-4101-ab2c-fcf46e1f1ced,analyst_mike,2025-12-11T17:38:53,view_dashboard,,0,,,,overview
6bf4a1fb-d575-4101-ab2c-fcf46e1f1ced,analyst_mike,2025-12-11T17:39:25,view_alert_list,,0,,,,alerts
6bf4a1fb-d575-4101-ab2c-fcf46e1f1ced,analyst_mike,2025-12-11T17:39:45,open_alert_details,ATK-0067,20589,True,False,,
6bf4a1fb-d575-4101-ab2c-fcf46e1f1ced,analyst_mike,2025-12-11T17:39:48,click_respond,ATK-0067,0,False,False,False,
6bf4a1fb-d575-4101-ab2c-fcf46e1f1ced,analyst_mike,2025-12-11T17:39:53,click_respond,ATK-0067,0,False,False,False,
6bf4a1fb-d575-4101-ab2c-fcf46e1f1ced,analyst_mike,2025-12-11T17:39:59,confirm_action,ATK-0067,0,False,False,False,
6bf4a1fb-d575-4101-ab2c-fcf46e1f1ced,analyst_mike,2025-12-11T17:40:25,view_alert_list,,0,,,,alerts
6bf4a1fb-d575-4101-ab2c-fcf46e1f1ced,analyst_mike,2025-12-11T17:40:27,open_alert_details,ATK-0054,35394,False,True,,
6bf4a1fb-d575-4101-ab2c-fcf46e1f1ced,analyst_mike,2025-12-11T17:40:33,click_respond,ATK-0054,0,False,False,False,
6bf4a1fb-d575-4101-ab2c-fcf46e1f1ced,analyst_mike,2025-12-11T17:40:37,click_respond,ATK-0054,0,False,False,False,
6bf4a1fb-d575-4101-ab2c-fcf46e1f1ced,analyst_mike,2025-12-11T17:40:43,confirm_action,ATK-0054,0,False,False,False,
6bf4a1fb-d575-4101-ab2c-fcf46e1f1ced,analyst_mike,2025-12-11T17:41:21,view_alert_list,,0,,,,alerts
6bf4a1fb-d575-4101-ab2c-fcf46e1f1ced,analyst_mike,2025-12-11T17:41:29,open_alert_details,ATK-0002,8610,True,False,,
6bf4a1fb-d575-4101-ab2c-fcf46e1f1ced,analyst_mike,2025-12-11T17:41:37,filter_change,ATK-0002,0,False,False,False,
6bf4a1fb-d575-4101-ab2c-fcf46e1f1ced,analyst_mike,2025-12-11T17:41:42,click_respond,ATK-0002,0,False,False,False,
6bf4a1fb-d575-4101-ab2c-fcf46e1f1ced,analyst_mike,2025-12-11T17:41:44,click_respond,ATK-0002,0,False,False,False,
6bf4a1fb-d575-4101-ab2c-fcf46e1f1ced,analyst_mike,2025-12-11T17:41:46,confirm_action,ATK-0002,0,False,False,False,
6bf4a1fb-d575-4101-ab2c-fcf46e1f1ced,analyst_mike,2025-12-11T17:42:05,view_alert_list,,0,,,,alerts
6bf4a1fb-d575-4101-ab2c-fcf46e1f1ced,analyst_mike,2025-12-11T17:42:19,open_alert_details,ATK-0043,18945,True,False,,
6bf4a1fb-d575-4101-ab2c-fcf46e1f1ced,analyst_mike,2025-12-11T17:42:25,search,ATK-0043,0,False,False,False,
6bf4a1fb-d575-4101-ab2c-fcf46e1f1ced,analyst_mike,2025-12-11T17:42:34,search,ATK-0043,0,False,False,False,
6bf4a1fb-d575-4101-ab2c-fcf46e1f1ced,analyst_mike,2025-12-11T17:42:38,dismiss_alert,ATK-0043,0,False,False,False,
97589956-206d-4382-b399-02830a18389d,analyst_mike,2025-12-11T16:55:53,view_dashboard,,0,,,,overview
97589956-206d-4382-b399-02830a18389d,analyst_mike,2025-12-11T16:56:14,view_alert_list,,0,,,,alerts
97589956-206d-4382-b399-02830a18389d,analyst_mike,2025-12-11T16:56:23,open_alert_details,ATK-0045,10907,False,False,,
97589956-206d-4382-b399-02830a18389d,analyst_mike,2025-12-11T16:56:32,filter_change,ATK-0045,0,False,False,False,
97589956-206d-4382-b399-02830a18389d,analyst_mike,2025-12-11T16:56:36,filter_change,ATK-0045,0,False,False,False,
97589956-206d-4382-b399-02830a18389d,analyst_mike,2025-12-11T16:56:42,click_respond,ATK-0045,0,False,False,False,
97589956-206d-4382-b399-02830a18389d,analyst_mike,2025-12-11T16:56:48,click_respond,ATK-0045,0,False,False,False,
97589956-206d-4382-b399-02830a18389d,analyst_mike,2025-12-11T16:56:52,click_respond,ATK-0045,0,False,False,False,
97589956-206d-4382-b399-02830a18389d,analyst_mike,2025-12-11T16:56:54,confirm_action,ATK-0045,0,False,False,False,
97589956-206d-4382-b399-02830a18389d,analyst_mike,2025-12-11T16:57:17,view_alert_list,,0,,,,alerts
97589956-206d-4382-b399-02830a18389d,analyst_mike,2025-12-11T16:57:26,open_alert_details,ATK-0029,26650,True,False,,
97589956-206d-4382-b399-02830a18389d,analyst_mike,2025-12-11T16:57:28,click_respond,ATK-0029,0,False,False,False,
97589956-206d-4382-b399-02830a18389d,analyst_mike,2025-12-11T16:57:34,confirm_action,ATK-0029,0,False,False,False,
97589956-206d-4382-b399-02830a18389d,analyst_mike,2025-12-11T16:58:23,view_alert_list,,0,,,,alerts
97589956-206d-4382-b399-02830a18389d,analyst_mike,2025-12-11T16:58:29,open_alert_details,ATK-0043,44803,False,False,,
97589956-206d-4382-b399-02830a18389d,analyst_mike,2025-12-11T16:58:33,click_respond,ATK-0043,0,False,False,False,
97589956-206d-4382-b399-02830a18389d,analyst_mike,2025-12-11T16:58:36,click_respond,ATK-0043,0,False,False,False,
97589956-206d-4382-b399-02830a18389d,analyst_mike,2025-12-11T16:58:38,confirm_action,ATK-0043,0,False,False,False,
ad01ebbe-321c-4c19-ba8c-1dd70ec946d0,analyst_mike,2025-12-11T17:07:53,view_dashboard,,0,,,,overview
ad01ebbe-321c-4c19-ba8c-1dd70ec946d0,analyst_mike,2025-12-11T17:08:23,view_alert_list,,0,,,,alerts
ad01ebbe-321c-4c19-ba8c-1dd70ec946d0,analyst_mike,2025-12-11T17:08:40,open_alert_details,ATK-0010,7855,True,False,,
ad01ebbe-321c-4c19-ba8c-1dd70ec946d0,analyst_mike,2025-12-11T17:08:41,filter_change,ATK-0010,0,False,False,False,
ad01ebbe-321c-4c19-ba8c-1dd70ec946d0,analyst_mike,2025-12-11T17:08:44,search,ATK-0010,0,False,False,False,
ad01ebbe-321c-4c19-ba8c-1dd70ec946d0,analyst_mike,2025-12-11T17:08:46,error_modal,ATK-0010,0,,,True,
ad01ebbe-321c-4c19-ba8c-1dd70ec946d0,analyst_mike,2025-12-11T17:08:47,back,ATK-0010,0,False,False,False,
ad01ebbe-321c-4c19-ba8c-1dd70ec946d0,analyst_mike,2025-12-11T17:08:52,click_respond,ATK-0010,0,False,False,False,
ad01ebbe-321c-4c19-ba8c-1dd70ec946d0,analyst_mike,2025-12-11T17:08:58,click_respond,ATK-0010,0,False,False,False,
ad01ebbe-321c-4c19-ba8c-1dd70ec946d0,analyst_mike,2025-12-11T17:09:04,click_respond,ATK-0010,0,False,False,False,
ad01ebbe-321c-4c19-ba8c-1dd70ec946d0,analyst_mike,2025-12-11T17:09:10,confirm_action,ATK-0010,0,False,False,False,
9ece575d-d360-401b-bcc7-fc394ac53e18,analyst_sarah,2025-12-11T17:30:53,view_dashboard,,0,,,,overview
9ece575d-d360-401b-bcc7-fc394ac53e18,analyst_sarah,2025-12-11T17:31:26,view_alert_list,,0,,,,alerts
9ece575d-d360-401b-bcc7-fc394ac53e18,analyst_sarah,2025-12-11T17:31:37,open_alert_details,ATK-0065,41569,False,False,,
9ece575d-d360-401b-bcc7-fc394ac53e18,analyst_sarah,2025-12-11T17:31:38,filter_change,ATK-0065,0,False,False,False,
9ece575d-d360-401b-bcc7-fc394ac53e18,analyst_sarah,2025-12-11T17:31:42,filter_change,ATK-0065,0,False,False,False,
9ece575d-d360-401b-bcc7-fc394ac53e18,analyst_sarah,2025-12-11T17:31:45,click_respond,ATK-0065,0,False,False,False,
9ece575d-d360-401b-bcc7-fc394ac53e18,analyst_sarah,2025-12-11T17:31:51,confirm_action,ATK-0065,0,False,False,False,
9ece575d-d360-401b-bcc7-fc394ac53e18,analyst_sarah,2025-12-11T17:32:06,view_alert_list,,0,,,,alerts
9ece575d-d360-401b-bcc7-fc394ac53e18,analyst_sarah,2025-12-11T17:32:08,open_alert_details,ATK-0012,29772,True,False,,
9ece575d-d360-401b-bcc7-fc394ac53e18,analyst_sarah,2025-12-11T17:32:16,search,ATK-0012,0,False,False,False,
9ece575d-d360-401b-bcc7-fc394ac53e18,analyst_sarah,2025-12-11T17:32:17,filter_change,ATK-0012,0,False,False,False,
9ece575d-d360-401b-bcc7-fc394ac53e18,analyst_sarah,2025-12-11T17:32:19,click_respond,ATK-0012,0,False,False,False,
9ece575d-d360-401b-bcc7-fc394ac53e18,analyst_sarah,2025-12-11T17:32:22,click_respond,ATK-0012,0,False,False,False,
9ece575d-d360-401b-bcc7-fc394ac53e18,analyst_sarah,2025-12-11T17:32:26,confirm_action,ATK-0012,0,False,False,False,
9ece575d-d360-401b-bcc7-fc394ac53e18,analyst_sarah,2025-12-11T17:32:58,view_alert_list,,0,,,,alerts
9ece575d-d360-401b-bcc7-fc394ac53e18,analyst_sarah,2025-12-11T17:33:03,open_alert_details,ATK-0030,38688,True,False,,
9ece575d-d360-401b-bcc7-fc394ac53e18,analyst_sarah,2025-12-11T17:33:05,dismiss_alert,ATK-0030,0,False,False,False,
9ece575d-d360-401b-bcc7-fc394ac53e18,analyst_sarah,2025-12-11T17:33:20,view_alert_list,,0,,,,alerts
9ece575d-d360-401b-bcc7-fc394ac53e18,analyst_sarah,2025-12-11T17:33:31,open_alert_details,ATK-0009,41996,False,False,,
9ece575d-d360-401b-bcc7-fc394ac53e18,analyst_sarah,2025-12-11T17:33:39,filter_change,ATK-0009,0,False,False,False,
9ece575d-d360-401b-bcc7-fc394ac53e18,analyst_sarah,2025-12-11T17:33:43,click_respond,ATK-0009,0,False,False,False,
9ece575d-d360-401b-bcc7-fc394ac53e18,analyst_sarah,2025-12-11T17:33:49,click_respond,ATK-0009,0,False,False,False,
9ece575d-d360-401b-bcc7-fc394ac53e18,analyst_sarah,2025-12-11T17:33:55,confirm_action,ATK-0009,0,False,False,False,
21d9bc12-8ea5-4c7c-8b3d-36bc36c76aae,soc_lead,2025-12-11T16:47:53,view_dashboard,,0,,,,overview
21d9bc12-8ea5-4c7c-8b3d-36bc36c76aae,soc_lead,2025-12-11T16:48:25,view_alert_list,,0,,,,alerts
21d9bc12-8ea5-4c7c-8b3d-36bc36c76aae,soc_lead,2025-12-11T16:48:37,open_alert_details,ATK-0007,42564,True,False,,
21d9bc12-8ea5-4c7c-8b3d-36bc36c76aae,soc_lead,2025-12-11T16:48:43,click_respond,ATK-0007,0,False,False,False,
21d9bc12-8ea5-4c7c-8b3d-36bc36c76aae,soc_lead,2025-12-11T16:48:45,click_respond,ATK-0007,0,False,False,False,
21d9bc12-8ea5-4c7c-8b3d-36bc36c76aae,soc_lead,2025-12-11T16:48:49,click_respond,ATK-0007,0,False,False,False,
21d9bc12-8ea5-4c7c-8b3d-36bc36c76aae,soc_lead,2025-12-11T16:48:55,confirm_action,ATK-0007,0,False,False,False,
fd6bf500-1822-42c4-8bff-7ba5fe3a0f19,analyst_john,2025-12-11T14:32:53,view_dashboard,,0,,,,overview
fd6bf500-1822-42c4-8bff-7ba5fe3a0f19,analyst_john,2025-12-11T14:33:39,view_alert_list,,0,,,,alerts
fd6bf500-1822-42c4-8bff-7ba5fe3a0f19,analyst_john,2025-12-11T14:33:55,open_alert_details,ATK-0074,21229,True,False,,
fd6bf500-1822-42c4-8bff-7ba5fe3a0f19,analyst_john,2025-12-11T14:34:02,search,ATK-0074,0,False,False,False,
fd6bf500-1822-42c4-8bff-7ba5fe3a0f19,analyst_john,2025-12-11T14:34:04,search,ATK-0074,0,False,False,False,
fd6bf500-1822-42c4-8bff-7ba5fe3a0f19,analyst_john,2025-12-11T14:34:06,click_respond,ATK-0074,0,False,False,False,
fd6bf500-1822-42c4-8bff-7ba5fe3a0f19,analyst_john,2025-12-11T14:34:09,click_respond,ATK-0074,0,False,False,False,
fd6bf500-1822-42c4-8bff-7ba5fe3a0f19,analyst_john,2025-12-11T14:34:13,click_respond,ATK-0074,0,False,False,False,
fd6bf500-1822-42c4-8bff-7ba5fe3a0f19,analyst_john,2025-12-11T14:34:18,confirm_action,ATK-0074,0,False,False,False,
fd6bf500-1822-42c4-8bff-7ba5fe3a0f19,analyst_john,2025-12-11T14:34:41,view_alert_list,,0,,,,alerts
fd6bf500-1822-42c4-8bff-7ba5fe3a0f19,analyst_john,2025-12-11T14:34:55,open_alert_details,ATK-0071,39051,True,False,,
fd6bf500-1822-42c4-8bff-7ba5fe3a0f19,analyst_john,2025-12-11T14:35:01,click_respond,ATK-0071,0,False,False,False,
fd6bf500-1822-42c4-8bff-7ba5fe3a0f19,analyst_john,2025-12-11T14:35:03,click_respond,ATK-0071,0,False,False,False,
fd6bf500-1822-42c4-8bff-7ba5fe3a0f19,analyst_john,2025-12-11T14:35:09,confirm_action,ATK-0071,0,False,False,False,
fd6bf500-1822-42c4-8bff-7ba5fe3a0f19,analyst_john,2025-12-11T14:35:40,view_alert_list,,0,,,,alerts
fd6bf500-1822-42c4-8bff-7ba5fe3a0f19,analyst_john,2025-12-11T14:35:43,open_alert_details,ATK-0067,15293,True,False,,
fd6bf500-1822-42c4-8bff-7ba5fe3a0f19,analyst_john,2025-12-11T14:35:51,search,ATK-0067,0,False,False,False,
fd6bf500-1822-42c4-8bff-7ba5fe3a0f19,analyst_john,2025-12-11T14:35:52,filter_change,ATK-0067,0,False,False,False,
fd6bf500-1822-42c4-8bff-7ba5fe3a0f19,analyst_john,2025-12-11T14:35:57,click_respond,ATK-0067,0,False,False,False,
fd6bf500-1822-42c4-8bff-7ba5fe3a0f19,analyst_john,2025-12-11T14:36:02,click_respond,ATK-0067,0,False,False,False,
fd6bf500-1822-42c4-8bff-7ba5fe3a0f19,analyst_john,2025-12-11T14:36:04,confirm_action,ATK-0067,0,False,False,False,
fd6bf500-1822-42c4-8bff-7ba5fe3a0f19,analyst_john,2025-12-11T14:36:49,view_alert_list,,0,,,,alerts
fd6bf500-1822-42c4-8bff-7ba5fe3a0f19,analyst_john,2025-12-11T14:36:58,open_alert_details,ATK-0005,13379,True,False,,
fd6bf500-1822-42c4-8bff-7ba5fe3a0f19,analyst_john,2025-12-11T14:37:03,click_respond,ATK-0005,0,False,False,False,
fd6bf500-1822-42c4-8bff-7ba5fe3a0f19,analyst_john,2025-12-11T14:37:05,confirm_action,ATK-0005,0,False,False,False,
d7293c60-b1a9-4a40-9b95-3e85cace35f3,analyst_sarah,2025-12-11T17:18:53,view_dashboard,,0,,,,overview
d7293c60-b1a9-4a40-9b95-3e85cace35f3,analyst_sarah,2025-12-11T17:19:43,view_alert_list,,0,,,,alerts
d7293c60-b1a9-4a40-9b95-3e85cace35f3,analyst_sarah,2025-12-11T17:19:53,open_alert_details,ATK-0073,30229,False,False,,
d7293c60-b1a9-4a40-9b95-3e85cace35f3,analyst_sarah,2025-12-11T17:19:59,click_respond,ATK-0073,0,False,False,False,
d7293c60-b1a9-4a40-9b95-3e85cace35f3,analyst_sarah,2025-12-11T17:20:05,confirm_action,ATK-0073,0,False,False,False,
d7293c60-b1a9-4a40-9b95-3e85cace35f3,analyst_sarah,2025-12-11T17:21:05,view_alert_list,,0,,,,alerts
d7293c60-b1a9-4a40-9b95-3e85cace35f3,analyst_sarah,2025-12-11T17:21:09,open_alert_details,ATK-0022,21104,False,False,,
d7293c60-b1a9-4a40-9b95-3e85cace35f3,analyst_sarah,2025-12-11T17:21:18,search,ATK-0022,0,False,False,False,
d7293c60-b1a9-4a40-9b95-3e85cace35f3,analyst_sarah,2025-12-11T17:21:24,click_respond,ATK-0022,0,False,False,False,
d7293c60-b1a9-4a40-9b95-3e85cace35f3,analyst_sarah,2025-12-11T17:21:30,click_respond,ATK-0022,0,False,False,False,
d7293c60-b1a9-4a40-9b95-3e85cace35f3,analyst_sarah,2025-12-11T17:21:35,confirm_action,ATK-0022,0,False,False,False,
d7293c60-b1a9-4a40-9b95-3e85cace35f3,analyst_sarah,2025-12-11T17:22:08,view_alert_list,,0,,,,alerts
d7293c60-b1a9-4a40-9b95-3e85cace35f3,analyst_sarah,2025-12-11T17:22:27,open_alert_details,ATK-0024,34741,True,False,,
d7293c60-b1a9-4a40-9b95-3e85cace35f3,analyst_sarah,2025-12-11T17:22:36,search,ATK-0024,0,False,False,False,
d7293c60-b1a9-4a40-9b95-3e85cace35f3,analyst_sarah,2025-12-11T17:22:44,search,ATK-0024,0,False,False,False,
d7293c60-b1a9-4a40-9b95-3e85cace35f3,analyst_sarah,2025-12-11T17:22:47,dismiss_alert,ATK-0024,0,False,False,False,
fba17827-5b91-4420-8b03-cd0ea42590b6,soc_lead,2025-12-11T15:02:53,view_dashboard,,0,,,,overview
fba17827-5b91-4420-8b03-cd0ea42590b6,soc_lead,2025-12-11T15:03:18,view_alert_list,,0,,,,alerts
fba17827-5b91-4420-8b03-cd0ea42590b6,soc_lead,2025-12-11T15:03:35,open_alert_details,ATK-0007,27984,True,False,,
fba17827-5b91-4420-8b03-cd0ea42590b6,soc_lead,2025-12-11T15:03:38,search,ATK-0007,0,False,False,False,
fba17827-5b91-4420-8b03-cd0ea42590b6,soc_lead,2025-12-11T15:03:39,filter_change,ATK-0007,0,False,False,False,
fba17827-5b91-4420-8b03-cd0ea42590b6,soc_lead,2025-12-11T15:03:44,click_respond,ATK-0007,0,False,False,False,
fba17827-5b91-4420-8b03-cd0ea42590b6,soc_lead,2025-12-11T15:03:46,confirm_action,ATK-0007,0,False,False,False,
fba17827-5b91-4420-8b03-cd0ea42590b6,soc_lead,2025-12-11T15:04:20,view_alert_list,,0,,,,alerts
fba17827-5b91-4420-8b03-cd0ea42590b6,soc_lead,2025-12-11T15:04:22,open_alert_details,ATK-0075,12447,True,False,,
fba17827-5b91-4420-8b03-cd0ea42590b6,soc_lead,2025-12-11T15:04:25,filter_change,ATK-0075,0,False,False,False,
fba17827-5b91-4420-8b03-cd0ea42590b6,soc_lead,2025-12-11T15:04:33,search,ATK-0075,0,False,False,False,
fba17827-5b91-4420-8b03-cd0ea42590b6,soc_lead,2025-12-11T15:04:35,click_respond,ATK-0075,0,False,False,False,
fba17827-5b91-4420-8b03-cd0ea42590b6,soc_lead,2025-12-11T15:04:39,click_respond,ATK-0075,0,False,False,False,
fba17827-5b91-4420-8b03-cd0ea42590b6,soc_lead,2025-12-11T15:04:45,click_respond,ATK-0075,0,False,False,False,
fba17827-5b91-4420-8b03-cd0ea42590b6,soc_lead,2025-12-11T15:04:50,confirm_action,ATK-0075,0,False,False,False,
fba17827-5b91-4420-8b03-cd0ea42590b6,soc_lead,2025-12-11T15:05:35,view_alert_list,,0,,,,alerts
fba17827-5b91-4420-8b03-cd0ea42590b6,soc_lead,2025-12-11T15:05:52,open_alert_details,ATK-0046,38456,True,False,,
fba17827-5b91-4420-8b03-cd0ea42590b6,soc_lead,2025-12-11T15:05:55,click_respond,ATK-0046,0,False,False,False,
